latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-32.80329,119.90233,356,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,287.5,15.7,D
-32.80996,119.8632,367,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,332.8,45.5,D
-32.79691,119.919,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,305.5,9.6,D
-32.79766,119.91463,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,297.3,9.6,D
-32.7984,119.91026,350.4,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,281.9,4.9,D
-32.79915,119.90588,348.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,274.3,4.9,D
-32.79989,119.90153,350.6,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,276.9,12.6,D
-32.80507,119.87113,352.3,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,290.6,14.5,D
-32.80656,119.8624,354.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,313.3,28.4,D
-32.8073,119.85803,351.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,289.6,11.1,D
-32.81908,119.78867,342.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,306.5,33.8,D
-32.79617,119.92336,355.9,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,318.8,27.5,D
-32.80582,119.86676,367,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,332.9,28.4,D
-32.81981,119.78433,367,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,334.5,33.8,D
-32.82055,119.78001,367,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,332.7,173.6,D
-32.82128,119.77569,367,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,331.2,173.6,D
-32.79277,119.92252,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,306.4,27.5,D
-32.81715,119.77922,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,356.2,173.6,D
-32.79053,119.93561,345.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,305.2,49,D
-32.79351,119.91817,349.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,289.5,9.6,D
-32.80168,119.8703,353.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,295.7,14.5,D
-32.80242,119.86594,355.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,314.5,28.4,D
-32.80316,119.86158,355.4,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,305,28.4,D
-32.8039,119.85722,355.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,312.6,11.1,D
-32.80465,119.85288,350.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,300.4,11.1,D
-32.80538,119.84853,346.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,296.1,6.2,D
-32.80612,119.84419,345.6,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,294.8,6.2,D
-32.81421,119.79655,346.4,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,308.7,5.6,D
-32.81495,119.79223,347.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,309.1,5.6,D
-32.81569,119.78789,355.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,310.1,33.8,D
-32.81642,119.78355,353.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,310.2,33.8,D
-32.79202,119.9269,355.8,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,315.9,27.5,D
-32.78712,119.93479,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,313.3,13,D
-32.78787,119.93044,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,305.6,13,D
-32.81376,119.77843,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,351.1,86.6,D
-32.78862,119.92606,353.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,292.5,15,D
-32.79828,119.86948,354.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,311.2,19.3,D
-32.79976,119.86078,352.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,310.8,28.4,D
-32.80124,119.85207,350.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,309.3,9.7,D
-32.80935,119.80439,349.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,308.8,8,D
-32.81082,119.79575,346.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,308.6,5.4,D
-32.81155,119.79144,353.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,312.1,5.4,D
-32.81229,119.78711,356.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,314.5,13.6,D
-32.81302,119.78276,356,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,316.6,13.6,D
-32.8005,119.85642,355.4,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,317.7,9.7,D
-32.79488,119.86868,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,307.2,19.3,D
-32.78298,119.93832,349.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,299.7,13.1,D
-32.78372,119.93397,355.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,306.9,13,D
-32.78447,119.92961,347.3,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,280,13,D
-32.7971,119.85561,347.4,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,307.6,9.7,D
-32.79784,119.85126,347.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,300.1,9.7,D
-32.80669,119.79928,350,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,309.8,8,D
-32.80742,119.79496,354,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,311.2,5.4,D
-32.80816,119.79064,349.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,310.8,5.4,D
-32.80889,119.78632,350.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,310.7,13.6,D
-32.80963,119.78198,355.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,314.6,13.6,D
-32.81036,119.77764,345.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,313.8,86.6,D
-32.78032,119.93314,353.4,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,275.1,9.5,D
-32.79073,119.87221,355.6,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,297.3,10.1,D
-32.79147,119.86787,354.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,304.9,10.1,D
-32.80329,119.79848,348.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,307.9,5.2,D
-32.80476,119.78985,342.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,309.8,4.7,D
-32.8055,119.78552,346.3,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,310.1,20.6,D
-32.80623,119.78119,356.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,317.6,20.6,D
-32.78585,119.8801,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,291.4,12.4,D
-32.78659,119.87576,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,294.3,12.4,D
-32.78733,119.87141,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,305.7,10.1,D
-32.78808,119.86705,356.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,291.3,10.1,D
-32.78882,119.8627,351.6,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,288.3,10.2,D
-32.78957,119.85835,350.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,298.8,10.2,D
-32.7999,119.79771,347.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,308.6,5.2,D
-32.80063,119.79339,345.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,309.1,4.7,D
-32.80136,119.78905,350,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,310.8,4.7,D
-32.8021,119.78473,354.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,321.2,20.6,D
-32.78511,119.88446,356.3,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,285.5,20.7,D
-32.78244,119.8793,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,296.2,29,D
-32.79502,119.80556,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,306.4,14.7,D
-32.79576,119.80125,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,313.8,10.4,D
-32.7965,119.79691,354,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,310.9,10.4,D
-32.79724,119.79259,343.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,308.5,13.2,D
-32.79797,119.78825,353.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,310.3,13.2,D
-32.79871,119.78392,355.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,311.4,20.7,D
-32.7817,119.88364,356.5,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,287.2,12.1,D
-32.78319,119.87495,355.1,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,315.3,29,D
-32.77831,119.88283,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,295.4,12.1,D
-32.77905,119.87848,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,301.8,29,D
-32.77681,119.89153,349.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,277,17,D
-32.77756,119.88718,354.3,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,279.4,12.1,D
-32.79237,119.80044,350.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,309.3,10.4,D
-32.79384,119.79178,353.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,314.8,13.2,D
-32.79458,119.78745,353.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,318.3,13.2,D
-32.79532,119.78312,348.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,316.6,20.7,D
-32.7749,119.88202,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,294.9,8.7,D
-32.77565,119.87768,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,296.5,25.5,D
-32.79192,119.78231,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,327.2,28.5,D
-32.77267,119.89507,349.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,282.6,6.4,D
-32.77341,119.89072,352,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,286.4,6.4,D
-32.77416,119.88638,356.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,295.2,8.7,D
-32.79045,119.79096,343.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,311.1,23.6,D
-32.79119,119.78663,356.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,319.8,23.6,D
-32.77639,119.87331,356.6,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,310.9,25.5,D
-32.7715,119.88121,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,294.4,8.7,D
-32.76927,119.89424,351.3,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,294.3,6.4,D
-32.77001,119.8899,354.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,299.2,6.4,D
-32.77076,119.88557,356.6,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,297.6,8.7,D
-32.77224,119.87687,355.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,305.6,25.5,D
-32.78484,119.80315,348.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,309.2,8,D
-32.78558,119.79883,351.3,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,310.9,9.5,D
-32.78706,119.79015,347,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,313,23.6,D
-32.78853,119.78151,335.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,308.2,28.5,D
-32.77374,119.86816,367,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,326.5,163.8,D
-32.78779,119.78582,367,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,333.2,23.6,D
-32.77182,119.85864,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,314.9,15,D
-32.76587,119.89342,353.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,308.6,38.1,D
-32.77108,119.86299,356.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,316.2,34,D
-32.78366,119.78934,353.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,315.2,17.2,D
-32.7844,119.78502,343.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,311.7,17.2,D
-32.76694,119.86653,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,314.1,34,D
-32.76842,119.85783,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,313.4,15,D
-32.76917,119.85349,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,314.7,15,D
-32.77065,119.84483,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,312.4,14.9,D
-32.76991,119.84917,356.6,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,313.2,14.9,D
-32.77139,119.84052,356.3,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,315.8,26.9,D
-32.77213,119.83619,355.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,316,26.9,D
-32.77287,119.83186,355.4,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,315.5,23.3,D
-32.77732,119.80585,354.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,299.8,11.4,D
-32.78027,119.78854,352.6,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,317.9,17.2,D
-32.76503,119.85702,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,311.8,14.8,D
-32.76577,119.85269,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,311.5,14.8,D
-32.76873,119.83538,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,314.3,26.4,D
-32.76354,119.86571,353,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,294.1,17.5,D
-32.76429,119.86137,355.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,308.9,17.5,D
-32.76651,119.84836,356.3,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,317,33.2,D
-32.77244,119.81369,353.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,306.8,64.3,D
-32.77319,119.80936,351.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,316.5,64.3,D
-32.77393,119.80505,351.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,288.6,5.1,D
-32.77467,119.8007,348.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,283,5.1,D
-32.7754,119.79637,341.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,286.1,5.3,D
-32.77614,119.79205,344.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,306.3,5.3,D
-32.76311,119.84756,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,316.7,33.2,D
-32.76385,119.84324,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,317.5,33.2,D
-32.76979,119.80856,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,338.7,64.3,D
-32.75641,119.88662,353.3,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,308.4,28.3,D
-32.76237,119.85188,356.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,311.1,14.8,D
-32.76534,119.83458,351,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,310.6,26.4,D
-32.76905,119.81287,353.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,315.6,64.3,D
-32.77053,119.80424,354.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,298.5,5.1,D
-32.77127,119.7999,348.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,293.4,5.1,D
-32.77201,119.79556,345,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,303.3,5.3,D
-32.77275,119.79124,355.6,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,307.1,5.3,D
-32.7646,119.83891,356.2,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,317.2,26.4,D
-32.76356,119.8486,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,315.2,22,D
-32.77013,119.80954,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,345.6,139,D
-32.76064,119.86594,348.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,290.7,8.4,D
-32.76137,119.8616,348.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,305.6,8.4,D
-32.7694,119.81388,355.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,309.3,139,D
-32.77086,119.80522,353.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,303.2,18.2,D
-32.77304,119.79224,354.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,301.2,6.8,D
-32.77377,119.7879,345.6,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,299.6,10.1,D
-32.7621,119.85725,355.3,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,315.4,32.3,D
-32.76429,119.84426,356,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,317.4,22,D
-32.76502,119.83993,355.4,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,318.5,23.4,D
-32.75943,119.85212,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,316.6,32.3,D
-32.76162,119.83911,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,312.2,23.4,D
-32.76235,119.83478,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,316.1,23.4,D
-32.76601,119.81307,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,343,139,D
-32.75724,119.86512,345.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,292,8.4,D
-32.76089,119.84344,351.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,309.2,22,D
-32.76308,119.83045,351.3,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,310.6,21,D
-32.76527,119.81742,355,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,309.6,20.2,D
-32.76892,119.79575,350.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,290.7,6.8,D
-32.76964,119.79144,352.3,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,291.3,6.8,D
-32.76674,119.80873,367,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,327.7,139,D
-32.75822,119.8383,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,312,28,D
-32.76261,119.81226,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,351.4,105.6,D
-32.76334,119.80792,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,295.5,105.6,D
-32.75457,119.85997,355.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,305.2,30.6,D
-32.7553,119.85563,354.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,313.4,29.3,D
-32.75896,119.83398,356.3,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,313.7,28,D
-32.75969,119.82963,354.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,311.7,54.2,D
-32.76115,119.82095,354.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,307.4,126.3,D
-32.76553,119.79494,355.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,288.6,8.2,D
-32.76188,119.81661,367,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,326.3,126.3,D
-32.75483,119.83749,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,309.9,28,D
-32.75848,119.8158,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,362.5,126.3,D
-32.7519,119.85482,355.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,309.3,29.3,D
-32.7541,119.84183,351.3,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,307.7,24.9,D
-32.75702,119.82448,350.6,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,312.1,54.2,D
-32.75994,119.80713,350.3,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,275.8,105.6,D
-32.76067,119.8028,354.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,284.7,15.7,D
-32.75775,119.82014,367,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,327.2,126.3,D
-32.75143,119.83668,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,310.2,27.2,D
-32.75362,119.82368,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,332,43.6,D
-32.74924,119.84967,353.7,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,310.4,12.5,D
-32.74997,119.84534,347.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,301.1,10.1,D
-32.7507,119.84101,355.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,298.7,10.1,D
-32.75216,119.83235,354.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,314.6,27.2,D
-32.75289,119.828,353.6,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,312.5,43.6,D
-32.75581,119.81067,349.4,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,276.5,3.6,D
-32.93425,118.72305,341.3,0.39,0.36,2020-02-07,0554,1,low,1.0NRT,314,3.2,D
-32.75435,119.81933,367,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,327.2,85.3,D
-32.74803,119.83586,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,299.9,27.2,D
-32.75023,119.82287,367,0.41,0.37,2020-02-07,0554,1,high,1.0NRT,291.5,43.6,D
-32.74584,119.84886,354.4,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,303.4,12.5,D
-32.74876,119.83153,353.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,312.2,27.2,D
-32.7495,119.8272,347,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,307.1,43.6,D
-32.75095,119.81854,344.9,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,274.9,85.3,D
-32.74657,119.84452,356.1,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,289.6,10.1,D
-32.7473,119.84019,356.1,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,284.2,10.1,D
-32.74391,119.83937,355,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,275.3,12.5,D
-32.74464,119.83504,355,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,281,37.5,D
-32.7461,119.82638,353.8,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,282.8,16.3,D
-32.74683,119.82206,348.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,275.4,16.3,D
-32.74244,119.84805,356.3,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,286.3,14.9,D
-32.74317,119.8437,356.3,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,286.3,12.5,D
-32.74051,119.83855,350.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,276.4,12.5,D
-32.74124,119.83422,353.1,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,269.8,37.5,D
-32.74197,119.82989,345.5,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,271.6,37.5,D
-32.73978,119.84288,356.1,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,283.5,12.5,D
-32.73638,119.84206,353.6,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,283.7,12.5,D
-32.73785,119.8334,347.2,0.41,0.37,2020-02-07,0554,1,nominal,1.0NRT,266.8,9.6,D
-32.73711,119.83772,356.3,0.41,0.37,2020-02-07,0554,1,low,1.0NRT,274.8,12.5,D
-32.47596,119.44423,348.8,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,280.7,4.5,D
-32.47668,119.43998,347.8,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,287.8,4.5,D
-32.47739,119.43572,343.8,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,286.1,7.5,D
-32.48092,119.41442,343,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,288.3,5.2,D
-32.48163,119.41018,340.2,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,289.6,4,D
-32.47259,119.44347,351.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,289.8,4.5,D
-32.4733,119.4392,350.2,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,287.8,4.5,D
-32.47401,119.43495,350.2,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,287.6,7.5,D
-32.47613,119.42218,350.3,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,295.4,15.1,D
-32.47755,119.41366,350,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,291.2,5.2,D
-32.47826,119.40941,340.9,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,280.9,4,D
-32.4685,119.44696,348.8,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,274,9.1,D
-32.46921,119.44269,353.4,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,293.1,5.9,D
-32.46992,119.43842,349.8,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,283.7,5.9,D
-32.47063,119.43417,352.8,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,289.5,6.5,D
-32.47134,119.42992,354.5,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,296.4,6.5,D
-32.47205,119.42565,352.5,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,295.2,18.3,D
-32.47276,119.4214,355.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,297.3,18.3,D
-32.47347,119.41715,355.6,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,287.5,6.3,D
-32.47417,119.4129,354.4,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,287.8,6.3,D
-32.47488,119.40863,348.9,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,293.5,4.1,D
-32.47559,119.4044,345.1,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,289.3,4.1,D
-32.46513,119.44617,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,292.5,9.1,D
-32.46725,119.4334,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,295.4,6.5,D
-32.47009,119.41637,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,290.4,6.3,D
-32.46584,119.44191,356.1,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,290.3,5.9,D
-32.46655,119.43764,354.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,290.1,5.9,D
-32.46797,119.42914,354.6,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,300.3,6.5,D
-32.46867,119.42489,354.7,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,300.4,18.3,D
-32.4708,119.41213,353.9,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,282,6.3,D
-32.4715,119.40787,354.8,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,289,4.1,D
-32.47221,119.4036,348.4,0.4,0.37,2020-02-07,0554,1,nominal,1.0NRT,284.1,4.1,D
-32.46175,119.44539,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,293.5,21.6,D
-32.46459,119.42837,367,0.4,0.37,2020-02-07,0554,1,high,1.0NRT,299,23.3,D
