latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-32.79033,119.69864,339.2,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,289.1,5.3,D
-32.79059,119.69459,337.8,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,287.1,5.3,D
-32.78394,119.79546,367,0.36,0.57,2020-02-07,0500,N,low,1.0NRT,287.9,34.7,D
-32.78447,119.78749,367,0.36,0.57,2020-02-07,0500,N,low,1.0NRT,282.7,134.8,D
-32.78527,119.77545,367,0.36,0.58,2020-02-07,0500,N,low,1.0NRT,284.7,44.5,D
-32.78553,119.77139,367,0.36,0.58,2020-02-07,0500,N,low,1.0NRT,280.4,14.7,D
-32.7858,119.76736,367,0.36,0.58,2020-02-07,0500,N,low,1.0NRT,273.8,14.7,D
-32.78606,119.76335,367,0.36,0.58,2020-02-07,0500,N,low,1.0NRT,278.1,13.7,D
-32.78633,119.75931,367,0.36,0.58,2020-02-07,0500,N,low,1.0NRT,275.6,13.7,D
-32.7866,119.75525,367,0.36,0.58,2020-02-07,0500,N,low,1.0NRT,281,23.9,D
-32.78687,119.75121,367,0.36,0.58,2020-02-07,0500,N,low,1.0NRT,280.5,23.9,D
-32.78714,119.74714,367,0.36,0.58,2020-02-07,0500,N,low,1.0NRT,273.6,12.4,D
-32.7874,119.74306,367,0.36,0.58,2020-02-07,0500,N,low,1.0NRT,267.5,12.4,D
-32.77168,119.89812,367,0.36,0.57,2020-02-07,0500,N,high,1.0NRT,298.1,15.5,D
-32.77141,119.90213,346,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,281.5,6.7,D
-32.7849,119.69811,347.8,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,279.6,6,D
-32.78516,119.69407,334.5,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,291.5,6,D
-32.77248,119.8862,367,0.36,0.57,2020-02-07,0500,N,low,1.0NRT,285.4,18.5,D
-32.77853,119.79507,367,0.36,0.57,2020-02-07,0500,N,low,1.0NRT,266.6,25.5,D
-32.77879,119.79104,367,0.36,0.57,2020-02-07,0500,N,low,1.0NRT,271.8,25.5,D
-32.77906,119.78701,367,0.36,0.57,2020-02-07,0500,N,low,1.0NRT,273.3,48,D
-32.76657,119.89374,367,0.36,0.57,2020-02-07,0500,N,high,1.0NRT,295.2,15.5,D
-32.76446,119.92538,347.6,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,288.4,4.3,D
-32.76472,119.92144,341.2,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,279.3,3.7,D
-32.76498,119.91752,346.1,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,280,3.7,D
-32.76525,119.91361,356.4,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,286.6,4.4,D
-32.76551,119.90968,335.5,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,271.9,4.4,D
-32.76577,119.90573,335.7,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,271.3,6.7,D
-32.76604,119.90176,348.5,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,286.4,6.7,D
-32.7663,119.89776,350.9,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,293.9,15.5,D
-32.77921,119.70163,351.2,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,279.6,25.1,D
-32.77947,119.69758,345.1,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,284.1,6,D
-32.76683,119.88975,367,0.36,0.57,2020-02-07,0500,N,low,1.0NRT,287.7,18.5,D
-32.7591,119.92489,367,0.35,0.57,2020-02-07,0500,N,high,1.0NRT,309.6,10.9,D
-32.75936,119.92092,367,0.35,0.57,2020-02-07,0500,N,high,1.0NRT,296.3,10.6,D
-32.75962,119.91703,367,0.35,0.57,2020-02-07,0500,N,high,1.0NRT,299.5,10.6,D
-32.75884,119.92885,347.3,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,288.4,10.9,D
-32.75988,119.91314,352.9,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,298.8,12.2,D
-32.7604,119.90533,338.2,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,272.7,4.5,D
-32.76066,119.90137,341,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,274.5,4.5,D
-32.76093,119.89738,338.9,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,269.6,11.1,D
-32.77351,119.70525,348.8,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,278.6,5.4,D
-32.77377,119.70118,340.9,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,289.6,5.4,D
-32.75348,119.9283,336.1,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,285.2,10.9,D
-32.75375,119.92435,351.9,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,285.1,10.9,D
-32.75401,119.92042,341,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,279.6,10.6,D
-32.75426,119.91653,346.5,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,290.2,10.6,D
-32.75477,119.90877,353.1,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,291.2,12.2,D
-32.75503,119.90485,339.6,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,276,4.5,D
-32.76807,119.70486,335.2,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,284,5.4,D
-32.7489,119.91598,338.8,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,277.1,6.4,D
-32.74916,119.9121,336.7,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,276.4,4.6,D
-32.74942,119.90822,343.5,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,284.6,4.6,D
-32.76291,119.70028,337.5,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,276.8,9.2,D
-32.76317,119.69615,338.6,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,278.1,0.9,D
-32.76343,119.6921,335.8,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,273.6,0.9,D
-32.76369,119.68807,334.1,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,276.4,0.7,D
-32.76394,119.68408,333,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,277.1,0.7,D
-32.75851,119.68362,333.2,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,271.1,0.7,D
-32.76141,119.92513,367,0.35,0.57,2020-02-07,0500,N,high,1.0NRT,315.4,28.8,D
-32.76169,119.9212,367,0.35,0.57,2020-02-07,0500,N,high,1.0NRT,296.2,21.2,D
-32.76198,119.9173,367,0.35,0.57,2020-02-07,0500,N,high,1.0NRT,301.6,21.2,D
-32.76226,119.9134,367,0.35,0.57,2020-02-07,0500,N,high,1.0NRT,303.8,14.5,D
-32.76112,119.92909,354.2,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,284.8,28.8,D
-32.76255,119.90952,344.4,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,288.9,14.5,D
-32.76283,119.90559,336.2,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,270.7,4.6,D
-32.76312,119.90165,342.8,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,277.8,4.6,D
-32.76341,119.89764,345.5,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,277.2,11,D
-32.77665,119.71396,346.9,0.36,0.58,2020-02-07,0500,N,nominal,1.0NRT,281.6,6,D
-32.77694,119.70988,348.7,0.36,0.58,2020-02-07,0500,N,nominal,1.0NRT,285.6,6,D
-32.77723,119.70581,350.8,0.36,0.58,2020-02-07,0500,N,nominal,1.0NRT,278.1,3.6,D
-32.77752,119.70176,348.2,0.36,0.58,2020-02-07,0500,N,nominal,1.0NRT,282.1,3.6,D
-32.77781,119.69772,340.3,0.37,0.58,2020-02-07,0500,N,nominal,1.0NRT,290.7,7.6,D
-32.7637,119.89365,367,0.36,0.57,2020-02-07,0500,N,low,1.0NRT,272.7,11,D
-32.75605,119.92462,367,0.35,0.57,2020-02-07,0500,N,high,1.0NRT,298.3,28.8,D
-32.75548,119.93252,336.1,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,281.1,5.4,D
-32.75662,119.91681,354.4,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,292.3,21.2,D
-32.75747,119.90516,338.7,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,276.2,4.6,D
-32.7718,119.70541,343.3,0.36,0.58,2020-02-07,0500,N,nominal,1.0NRT,277,3.6,D
-32.77209,119.70133,331.4,0.36,0.58,2020-02-07,0500,N,nominal,1.0NRT,295.7,3.6,D
-32.75633,119.92069,367,0.35,0.57,2020-02-07,0500,N,low,1.0NRT,284.9,21.2,D
-32.75098,119.92019,334,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,272.6,4.3,D
-32.75126,119.91631,344.3,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,282.4,4.3,D
-32.75154,119.91244,343.2,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,280.7,4.9,D
-32.75182,119.90855,353.2,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,289,4.9,D
-32.7521,119.90468,339,0.36,0.57,2020-02-07,0500,N,nominal,1.0NRT,273.4,6.2,D
-32.74646,119.90803,332.8,0.35,0.57,2020-02-07,0500,N,nominal,1.0NRT,278.6,4.9,D
-32.44379,119.41959,367,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,289.4,25.6,D
-32.43773,119.4274,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,297.4,96.8,D
-32.43801,119.42335,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,297.4,61,D
-32.43829,119.41927,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,305.3,61,D
-32.43689,119.43982,352.1,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,293.5,59.2,D
-32.43717,119.43572,367,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,330.3,59.2,D
-32.43139,119.43942,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,304.3,59.2,D
-32.43278,119.41884,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,305.2,61,D
-32.4259,119.43899,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,303.1,28.4,D
-32.427,119.42255,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,298.1,62.5,D
-32.42784,119.41003,367,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,279.4,52.3,D
-32.42149,119.4222,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,296.9,62.5,D
-32.42177,119.41801,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,295.9,62.5,D
-32.42205,119.41381,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,293.1,52.3,D
-32.42262,119.40534,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,292,18.9,D
-32.4229,119.40109,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,294,18.9,D
-32.424,119.38444,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,303.3,45.7,D
-32.42428,119.38033,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,302.7,21.9,D
-32.42455,119.37621,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,291.9,21.9,D
-32.42593,119.35542,353.8,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,271.3,23.5,D
-32.42483,119.37208,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,287.2,22.6,D
-32.4251,119.36797,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,283.3,22.6,D
-32.42565,119.35964,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,276.3,35.7,D
-32.41436,119.44628,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,305.7,21.5,D
-32.41655,119.41336,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,298.7,47.8,D
-32.41682,119.40913,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,300.3,47.8,D
-32.41739,119.40067,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,304.6,57.3,D
-32.41876,119.37992,348.8,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,284.4,7.2,D
-32.41903,119.37585,343.3,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,271.3,7.2,D
-32.4193,119.37177,347,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,271,8.9,D
-32.42041,119.35503,353.6,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,270.1,9.8,D
-32.42181,119.3336,351.9,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,288.2,10.9,D
-32.4221,119.32932,348.8,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,272.2,7.4,D
-32.41711,119.40491,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,329,57.3,D
-32.41957,119.36765,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,279.2,8.9,D
-32.41985,119.36349,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,284,11.3,D
-32.42012,119.35928,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,275.6,11.3,D
-32.42069,119.35072,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,271.3,9.8,D
-32.42097,119.34645,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,276.8,11.2,D
-32.42125,119.34215,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,287.1,11.2,D
-32.42154,119.33786,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,287,10.9,D
-32.4086,119.4499,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,309,58.5,D
-32.40887,119.44585,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,303.8,21.5,D
-32.40967,119.43372,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,302.1,98.2,D
-32.40994,119.42967,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,325.9,116.9,D
-32.41132,119.4087,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,299.5,47.8,D
-32.41188,119.40028,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,304.4,57.3,D
-32.41271,119.38769,350.9,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,289.2,16.3,D
-32.41298,119.38359,354.8,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,284.3,16.3,D
-32.41324,119.37952,352.2,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,278.6,7.2,D
-32.41351,119.37545,346.6,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,274.7,7.2,D
-32.41378,119.37135,342,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,269.7,8.9,D
-32.41405,119.3672,354,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,276,8.9,D
-32.41489,119.35444,356.1,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,273.1,9.8,D
-32.41517,119.35015,354,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,270.8,9.8,D
-32.41601,119.33736,355.4,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,291.6,10.9,D
-32.41656,119.32893,349.9,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,281.6,7.4,D
-32.41684,119.32475,344.5,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,286.2,7.4,D
-32.41433,119.36299,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,282.8,11.3,D
-32.41461,119.35873,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,277.2,11.3,D
-32.41545,119.34588,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,277.3,11.2,D
-32.41573,119.34161,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,289.3,11.2,D
-32.4031,119.44948,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,309.8,40,D
-32.40417,119.4333,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,312.3,83.9,D
-32.40443,119.42926,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,330,177.1,D
-32.40498,119.42095,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,303.3,122,D
-32.40582,119.40829,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,306.2,41.9,D
-32.40773,119.37906,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,295.2,18.7,D
-32.40719,119.38728,355.7,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,285.5,14.9,D
-32.40746,119.38317,356.9,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,296.2,14.9,D
-32.40826,119.37089,348.5,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,275.2,9.7,D
-32.40854,119.36672,349.9,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,272.8,9.7,D
-32.40881,119.36251,350.8,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,273.2,9.5,D
-32.4091,119.35822,350.6,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,273.7,9.5,D
-32.40993,119.34536,351.7,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,295.2,19.4,D
-32.4113,119.32439,347.2,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,271.2,7.2,D
-32.408,119.37497,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,280.5,18.7,D
-32.40937,119.3539,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,280.8,16.2,D
-32.40965,119.34962,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,284.9,16.2,D
-32.39867,119.43288,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,328.8,83.9,D
-32.39948,119.42048,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,371.1,122,D
-32.40004,119.41202,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,306.4,41.9,D
-32.40031,119.40777,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,304.2,41.9,D
-32.40059,119.40353,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,302.5,48.3,D
-32.40275,119.37041,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,293.6,9.7,D
-32.40549,119.32827,341.9,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,284.9,7.2,D
-32.40576,119.32401,344.4,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,276.6,7.2,D
-32.39921,119.42468,353,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,327.5,177.1,D
-32.39976,119.41625,208,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,323.2,122,D
-32.40086,119.39935,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,281.8,48.3,D
-32.40302,119.36623,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,284.9,9.7,D
-32.4033,119.36202,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,282.2,9.5,D
-32.40358,119.35773,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,288.3,9.5,D
-32.39291,119.43652,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,305.9,34.5,D
-32.39344,119.42834,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,317.3,127.2,D
-32.39399,119.41996,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,369,207.7,D
-32.39454,119.41148,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,306,25.9,D
-32.39481,119.40724,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,305.8,25.9,D
-32.39508,119.40305,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,303.6,12.3,D
-32.39536,119.39893,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,294.5,12.3,D
-32.39562,119.39481,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,291.3,30.9,D
-32.39995,119.3279,342.9,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,280.2,9.2,D
-32.40023,119.32362,341.8,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,273.7,9.2,D
-32.40077,119.31518,340.5,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,265.7,6.2,D
-32.39317,119.43244,367,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,326.1,34.5,D
-32.39371,119.42416,355.3,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,325.3,127.2,D
-32.39426,119.41571,259.9,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,315.9,207.7,D
-32.38741,119.4361,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,307.9,34.5,D
-32.38768,119.43198,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,315,34.5,D
-32.38795,119.42783,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,312.5,127.2,D
-32.38822,119.42359,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,324.5,127.2,D
-32.3885,119.41936,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,333.3,207.7,D
-32.38985,119.39852,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,296.7,12.3,D
-32.38905,119.41093,355.9,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,296.4,25.9,D
-32.38958,119.40263,354.4,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,288.6,12.3,D
-32.39496,119.31901,345.9,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,281.9,6.2,D
-32.39523,119.31481,341.8,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,275.6,6.2,D
-32.3955,119.31066,347.9,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,281.1,16.6,D
-32.38931,119.40678,367,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,280.9,25.9,D
-32.38192,119.43565,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,307.7,45.2,D
-32.38218,119.43154,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,308.8,45.2,D
-32.38245,119.42735,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,309.9,74,D
-32.38969,119.31443,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,302.2,35.9,D
-32.38354,119.41048,351,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,278.6,18.9,D
-32.38459,119.3941,351.7,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,285.1,10.2,D
-32.38486,119.39,343.4,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,279.7,10.2,D
-32.38272,119.42311,355.2,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,341,74,D
-32.383,119.41886,208,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,309,48.8,D
-32.38327,119.41466,367,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,283,48.8,D
-32.37616,119.43934,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,307.9,45.9,D
-32.37695,119.4269,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,310.2,74,D
-32.37723,119.42266,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,330.2,74,D
-32.38415,119.31407,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,307.9,35.9,D
-32.38441,119.30987,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,323.4,236.2,D
-32.3775,119.41843,356.6,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,287,48.8,D
-32.38041,119.37289,343.8,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,280.1,18.8,D
-32.38335,119.32675,348.2,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,291.6,12,D
-32.38361,119.32259,349.6,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,288.8,12,D
-32.38388,119.31835,351.5,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,291.9,35.9,D
-32.37013,119.44715,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,306.9,105.6,D
-32.3704,119.44308,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,350.5,132.9,D
-32.37146,119.42645,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,294.2,24.8,D
-32.37861,119.31379,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,308.4,20,D
-32.37887,119.30956,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,304,58.4,D
-32.37092,119.43482,353.2,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,295.3,42.1,D
-32.37119,119.43063,353.4,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,292.3,42.1,D
-32.37173,119.42224,352.7,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,288.8,24.8,D
-32.3794,119.30116,351.7,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,286.1,129.1,D
-32.37066,119.43897,208,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,304.7,132.9,D
-32.37914,119.30533,367,0.38,0.59,2020-02-07,0500,N,low,1.0NRT,287.9,58.4,D
-32.36464,119.44675,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,312.1,105.6,D
-32.36489,119.44266,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,339.1,132.9,D
-32.37307,119.31348,341.2,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,283.7,20,D
-32.36516,119.43854,208,0.38,0.58,2020-02-07,0500,N,low,1.0NRT,324.4,132.9,D
-32.35889,119.45033,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,306,121.3,D
-32.35915,119.4463,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,340.2,121.3,D
-32.35967,119.43806,353.1,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,280.8,76.5,D
-32.36727,119.31726,350.7,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,296.3,14.7,D
-32.35941,119.44221,276.4,0.37,0.58,2020-02-07,0500,N,low,1.0NRT,314.3,76.5,D
-32.35366,119.44585,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,325.5,121.3,D
-32.35392,119.44173,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,335.4,76.5,D
-32.36096,119.32929,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,309.5,22.5,D
-32.36148,119.32095,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,309.9,32.4,D
-32.35418,119.43756,354.6,0.38,0.58,2020-02-07,0500,N,nominal,1.0NRT,277.7,76.5,D
-32.37574,119.43963,367,0.37,0.58,2020-02-07,0500,N,high,1.0NRT,304.8,90,D
-32.37632,119.43139,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,308.9,30.8,D
-32.37661,119.42721,367,0.38,0.58,2020-02-07,0500,N,high,1.0NRT,306.3,43.9,D
-32.38452,119.31455,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,305.2,18.6,D
-32.38481,119.31033,367,0.38,0.59,2020-02-07,0500,N,high,1.0NRT,315.8,50,D
-32.38041,119.37332,342.8,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,281.7,8.7,D
-32.38363,119.32722,346.6,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,293.1,9.2,D
-32.38393,119.32305,349.3,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,289.8,9.2,D
-32.38422,119.31882,349.4,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,290.1,18.6,D
-32.38596,119.29387,341.7,0.38,0.59,2020-02-07,0500,N,nominal,1.0NRT,281,14.4,D
